image_id,official_split,split
COCO_train2014_000000414189,train,train
COCO_train2014_000000414202,train,train
COCO_train2014_000000414258,train,train
COCO_train2014_000000414284,train,train
COCO_train2014_000000414421,train,train
COCO_train2014_000000414577,train,train
COCO_train2014_000000414683,train,train
COCO_train2014_000000414684,train,train
COCO_train2014_000000414706,train,train
COCO_train2014_000000414888,train,train
COCO_train2014_000000415089,train,train
COCO_train2014_000000415174,train,train
COCO_train2014_000000415209,train,train
COCO_train2014_000000415232,train,train
COCO_train2014_000000415283,train,train
COCO_train2014_000000415376,train,train
COCO_train2014_000000415499,train,train
COCO_train2014_000000415533,train,train
COCO_train2014_000000415571,train,train
COCO_train2014_000000415602,train,train
COCO_train2014_000000415604,train,train
COCO_train2014_000000415634,train,train
COCO_train2014_000000415918,train,train
COCO_train2014_000000416047,train,train
COCO_train2014_000000416119,train,train
COCO_train2014_000000416248,train,train
COCO_train2014_000000416258,train,train
COCO_train2014_000000416303,train,train
COCO_train2014_000000416315,train,train
COCO_train2014_000000416356,train,train
COCO_train2014_000000416570,train,train
COCO_train2014_000000416585,train,train
COCO_train2014_000000416610,train,train
COCO_train2014_000000416644,train,train
COCO_train2014_000000416655,train,train
COCO_train2014_000000416767,train,train
COCO_train2014_000000416810,train,train
COCO_train2014_000000417141,train,train
COCO_train2014_000000417160,train,train
COCO_train2014_000000417220,train,train
COCO_train2014_000000417264,train,train
COCO_train2014_000000417295,train,train
COCO_train2014_000000417303,train,train
COCO_train2014_000000417469,train,train
COCO_train2014_000000417476,train,train
COCO_train2014_000000417542,train,train
COCO_train2014_000000417549,train,train
COCO_train2014_000000417556,train,train
COCO_train2014_000000417602,train,train
COCO_train2014_000000417751,train,train
COCO_train2014_000000417802,train,train
COCO_train2014_000000417834,train,train
COCO_train2014_000000418034,train,train
COCO_train2014_000000418085,train,train
COCO_train2014_000000418087,train,train
COCO_train2014_000000418141,train,train
COCO_train2014_000000418198,train,train
COCO_train2014_000000418315,train,train
COCO_train2014_000000418409,train,train
COCO_train2014_000000418575,train,train
COCO_train2014_000000418595,train,train
COCO_train2014_000000418596,train,train
COCO_train2014_000000418620,train,train
COCO_train2014_000000418726,train,train
COCO_train2014_000000418811,train,train
COCO_train2014_000000418812,train,train
COCO_train2014_000000418894,train,train
COCO_train2014_000000418964,train,train
COCO_train2014_000000418968,train,train
COCO_train2014_000000418984,train,train
COCO_train2014_000000418988,train,train
COCO_train2014_000000419026,train,train
COCO_train2014_000000419052,train,train
COCO_train2014_000000419056,train,train
COCO_train2014_000000419276,train,train
COCO_train2014_000000419324,train,train
COCO_train2014_000000419333,train,train
COCO_train2014_000000419483,train,train
COCO_train2014_000000419501,train,train
COCO_train2014_000000419575,train,train
COCO_train2014_000000419610,train,train
COCO_train2014_000000419644,train,train
COCO_train2014_000000419700,train,train
COCO_train2014_000000419712,train,train
COCO_train2014_000000419798,train,train
COCO_train2014_000000419908,train,train
COCO_train2014_000000419979,train,train
COCO_train2014_000000420065,train,train
COCO_train2014_000000420085,train,train
COCO_train2014_000000420146,train,train
COCO_train2014_000000420210,train,train
COCO_train2014_000000420349,train,train
COCO_train2014_000000420396,train,train
COCO_train2014_000000420398,train,train
COCO_train2014_000000420400,train,train
COCO_train2014_000000420412,train,train
COCO_train2014_000000420442,train,train
COCO_train2014_000000420465,train,train
COCO_train2014_000000420523,train,train
COCO_train2014_000000420612,train,train
COCO_train2014_000000420823,train,train
COCO_train2014_000000420939,train,train
COCO_train2014_000000421024,train,train
COCO_train2014_000000421086,train,train
COCO_train2014_000000421102,train,train
COCO_train2014_000000421136,train,train
COCO_train2014_000000421193,train,train
COCO_train2014_000000421241,train,train
COCO_train2014_000000421380,train,train
COCO_train2014_000000421447,train,train
COCO_train2014_000000421491,train,train
COCO_train2014_000000421599,train,train
COCO_train2014_000000421602,train,train
COCO_train2014_000000421735,train,train
COCO_train2014_000000421771,train,train
COCO_train2014_000000421791,train,train
COCO_train2014_000000421876,train,train
COCO_train2014_000000422008,train,train
COCO_train2014_000000422050,train,train
COCO_train2014_000000422105,train,train
COCO_train2014_000000422127,train,train
COCO_train2014_000000422161,train,train
COCO_train2014_000000422206,train,train
COCO_train2014_000000422255,train,train
COCO_train2014_000000422261,train,train
COCO_train2014_000000422336,train,train
COCO_train2014_000000422405,train,train
COCO_train2014_000000422661,train,train
COCO_train2014_000000422804,train,train
COCO_train2014_000000422866,train,train
COCO_train2014_000000422899,train,train
COCO_train2014_000000422910,train,train
COCO_train2014_000000422939,train,train
COCO_train2014_000000423083,train,train
COCO_train2014_000000423355,train,train
COCO_train2014_000000423356,train,train
COCO_train2014_000000423454,train,train
COCO_train2014_000000423488,train,train
COCO_train2014_000000423562,train,train
COCO_train2014_000000423643,train,train
COCO_train2014_000000423778,train,train
COCO_train2014_000000423796,train,train
COCO_train2014_000000423860,train,train
COCO_train2014_000000423872,train,train
COCO_train2014_000000423875,train,train
COCO_train2014_000000423938,train,train
COCO_train2014_000000424088,train,train
COCO_train2014_000000424108,train,train
COCO_train2014_000000424139,train,train
COCO_train2014_000000424160,train,train
COCO_train2014_000000424161,train,train
COCO_train2014_000000424193,train,train
COCO_train2014_000000424327,train,train
COCO_train2014_000000424337,train,train
COCO_train2014_000000424342,train,train
COCO_train2014_000000424404,train,train
COCO_train2014_000000424434,train,train
COCO_train2014_000000424439,train,train
COCO_train2014_000000424485,train,train
COCO_train2014_000000424539,train,train
COCO_train2014_000000424542,train,train
COCO_train2014_000000424637,train,train
COCO_train2014_000000424669,train,train
COCO_train2014_000000424907,train,train
COCO_train2014_000000424915,train,train
COCO_train2014_000000424982,train,train
COCO_train2014_000000425123,train,train
COCO_train2014_000000425187,train,train
COCO_train2014_000000425325,train,train
COCO_train2014_000000425400,train,train
COCO_train2014_000000425418,train,train
COCO_train2014_000000425669,train,train
COCO_train2014_000000425685,train,train
COCO_train2014_000000425712,train,train
COCO_train2014_000000425758,train,train
COCO_train2014_000000425837,train,train
COCO_train2014_000000425839,train,train
COCO_train2014_000000425944,train,train
COCO_train2014_000000426052,train,train
COCO_train2014_000000426076,train,train
COCO_train2014_000000426118,train,train
COCO_train2014_000000426269,train,train
COCO_train2014_000000426350,train,train
COCO_train2014_000000426355,train,train
COCO_train2014_000000426383,train,train
COCO_train2014_000000426421,train,train
COCO_train2014_000000426548,train,train
COCO_train2014_000000426591,train,train
COCO_train2014_000000426598,train,train
COCO_train2014_000000426663,train,train
COCO_train2014_000000426690,train,train
COCO_train2014_000000426776,train,train
COCO_train2014_000000426791,train,train
COCO_train2014_000000426869,train,train
COCO_train2014_000000426911,train,train
COCO_train2014_000000426920,train,train
COCO_train2014_000000427005,train,train
COCO_train2014_000000427069,train,train
COCO_train2014_000000427166,train,train
COCO_train2014_000000427251,train,train
COCO_train2014_000000427335,train,train
COCO_train2014_000000427344,train,train
COCO_train2014_000000427362,train,train
COCO_train2014_000000427382,train,train
COCO_train2014_000000427384,train,train
COCO_train2014_000000427435,train,train
COCO_train2014_000000427467,train,train
COCO_train2014_000000427547,train,train
COCO_train2014_000000427555,train,train
COCO_train2014_000000427628,train,train
COCO_train2014_000000427726,train,train
COCO_train2014_000000427835,train,train
COCO_train2014_000000427852,train,train
COCO_train2014_000000427958,train,train
COCO_train2014_000000428006,train,train
COCO_train2014_000000428029,train,train
COCO_train2014_000000428035,train,train
COCO_train2014_000000428046,train,train
COCO_train2014_000000428117,train,train
COCO_train2014_000000428126,train,train
COCO_train2014_000000428142,train,train
COCO_train2014_000000428152,train,train
COCO_train2014_000000428214,train,train
COCO_train2014_000000428299,train,train
COCO_train2014_000000428345,train,train
COCO_train2014_000000428381,train,train
COCO_train2014_000000428391,train,train
COCO_train2014_000000428407,train,train
COCO_train2014_000000428412,train,train
COCO_train2014_000000428420,train,train
COCO_train2014_000000428486,train,train
COCO_train2014_000000428587,train,train
COCO_train2014_000000428629,train,train
COCO_train2014_000000428736,train,train
COCO_train2014_000000428785,train,train
COCO_train2014_000000428788,train,train
COCO_train2014_000000428816,train,train
COCO_train2014_000000429015,train,train
COCO_train2014_000000429038,train,train
COCO_train2014_000000429111,train,train
COCO_train2014_000000429207,train,train
COCO_train2014_000000429289,train,train
COCO_train2014_000000429312,train,train
COCO_train2014_000000429357,train,train
COCO_train2014_000000429514,train,train
COCO_train2014_000000429606,train,train
COCO_train2014_000000429614,train,train
COCO_train2014_000000429658,train,train
COCO_train2014_000000429672,train,train
COCO_train2014_000000429705,train,train
COCO_train2014_000000429741,train,train
COCO_train2014_000000429776,train,train
COCO_train2014_000000429995,train,train
COCO_train2014_000000430035,train,train
COCO_train2014_000000430065,train,train
COCO_train2014_000000430148,train,train
COCO_train2014_000000430166,train,train
COCO_train2014_000000430215,train,train
COCO_train2014_000000430244,train,train
COCO_train2014_000000430261,train,train
COCO_train2014_000000430428,train,train
COCO_train2014_000000430581,train,train
COCO_train2014_000000430731,train,train
COCO_train2014_000000430739,train,train
COCO_train2014_000000430889,train,train
COCO_train2014_000000431024,train,train
COCO_train2014_000000431133,train,train
COCO_train2014_000000431178,train,train
COCO_train2014_000000431184,train,train
COCO_train2014_000000431207,train,train
COCO_train2014_000000431376,train,train
COCO_train2014_000000431494,train,train
COCO_train2014_000000431553,train,train
COCO_train2014_000000431704,train,train
COCO_train2014_000000431921,train,train
COCO_train2014_000000431997,train,train
COCO_train2014_000000432037,train,train
COCO_train2014_000000432053,train,train
COCO_train2014_000000432153,train,train
COCO_train2014_000000432286,train,train
COCO_train2014_000000432448,train,train
COCO_train2014_000000432522,train,train
COCO_train2014_000000432526,train,train
COCO_train2014_000000432593,train,train
COCO_train2014_000000432598,train,train
COCO_train2014_000000432637,train,train
COCO_train2014_000000432683,train,train
COCO_train2014_000000432873,train,train
COCO_train2014_000000432891,train,train
COCO_train2014_000000432956,train,train
COCO_train2014_000000432998,train,train
COCO_train2014_000000433055,train,train
COCO_train2014_000000433110,train,train
COCO_train2014_000000433217,train,train
COCO_train2014_000000433236,train,train
COCO_train2014_000000433259,train,train
COCO_train2014_000000433262,train,train
COCO_train2014_000000433286,train,train
COCO_train2014_000000433296,train,train
COCO_train2014_000000433301,train,train
COCO_train2014_000000433392,train,train
COCO_train2014_000000433398,train,train
COCO_train2014_000000433413,train,train
